;N2O;Date;Bande;CP;Peuplement;Travail_sol_J60;soilH_h1;soilH_h2;Ajout_phyto_30J;Ajout_phyto_45J;Ajout_phyto_60J;Ajout_ferti_30J;Ajout_ferti_45J;Ajout_ferti_60J;N2O_J182;Temp_moyenne_5J;Sum_pluie_5J;year;month;Temp_quali;Pluie_quali;Pluie_ON;Saison;Pic_J182;soil_h1_quali;soil_h2_quali;N2O_quali
160;0.4485030462193206;2019-04-12;pn;ble;ble;False;0.1260173273825151;0.1500628253455394;0.0;0.0;0.0;1.0;1.0;1.0;1.3107925227537007;8.48;0.5;2019;4;moyenne;moyenne;pas_pluie;printemps;False;basse;moyenne;not_pic
161;0.6515512066727571;2019-04-12;bi;orge_de_printemps;orge_de_printemps;True;0.1491068725401149;0.1739353139177521;0.0;0.0;1.0;1.0;1.0;1.0;1.265558981782777;8.48;0.5;2019;4;moyenne;moyenne;pas_pluie;printemps;False;moyenne;moyenne;not_pic
162;0.2967008420446148;2019-04-12;bio;triticale;triticale;False;0.1404084901882257;0.1589996477632969;0.0;0.0;0.0;0.0;0.0;1.0;1.26480922840952;8.48;0.5;2019;4;moyenne;moyenne;pas_pluie;printemps;False;moyenne;moyenne;not_pic
163;1.2339864291132068;2019-04-12;elev;escourgeon;escourgeon;False;0.1447950236078842;0.1594202898550724;1.0;1.0;1.0;1.0;1.0;1.0;2.64933886819768;8.48;0.5;2019;4;moyenne;moyenne;pas_pluie;printemps;False;moyenne;moyenne;not_pic
164;-0.0229368027737906;2019-04-12;ref;orge_de_printemps;orge_de_printemps;True;0.1518684373069797;0.183787747483501;0.0;0.0;1.0;1.0;1.0;1.0;1.6026070139184465;8.48;0.5;2019;4;moyenne;moyenne;pas_pluie;printemps;False;moyenne;moyenne;not_pic
165;1.050161705097984;2019-04-24;acs;escourgeon;escourgeon;False;0.095423644503399;0.1064635718891036;1.0;1.0;1.0;0.0;1.0;1.0;2.140399676445406;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;basse;not_pic
166;0.7192497068024393;2019-04-24;pn;ble;ble;False;0.0937529268521119;0.1107388172223153;1.0;1.0;1.0;0.0;1.0;1.0;1.373074881062056;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;basse;not_pic
167;1.0039243819889254;2019-04-24;bi;orge_de_printemps;orge_de_printemps;False;0.1082931777834136;0.1302981584332067;0.0;0.0;0.0;0.0;1.0;1.0;1.2715860420662688;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;moyenne;not_pic
168;-0.0681300202669503;2019-04-24;bio;triticale;triticale;False;0.1018970698722765;0.0992658544204936;0.0;0.0;0.0;0.0;0.0;1.0;1.3024856181969462;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;basse;not_pic
169;0.9055628547554488;2019-04-24;elev;escourgeon;escourgeon;False;0.1020686337395765;0.1036359829715962;1.0;1.0;1.0;1.0;1.0;1.0;2.456791643445244;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;basse;not_pic
170;1.4049143467929028;2019-04-24;ref;orge_de_printemps;orge_de_printemps;False;0.1178655347532781;0.1452631578947369;0.0;0.0;0.0;0.0;1.0;1.0;1.6425414947883574;16.24;8.5;2019;4;moyenne;elevee;pluie;printemps;False;basse;moyenne;not_pic
171;1.9728145227081937;2019-04-29;acs;escourgeon;escourgeon;False;0.1279316139402352;0.1059722659943272;1.0;1.0;1.0;0.0;0.0;1.0;2.140399676445406;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;False;moyenne;basse;not_pic
172;2.92390140673931;2019-04-29;pn;ble;ble;False;0.1301685690528384;0.1118751653001852;1.0;1.0;1.0;1.0;1.0;1.0;1.373074881062056;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;True;moyenne;basse;moyenne
173;1.627806561233465;2019-04-29;bi;orge_de_printemps;orge_de_printemps;False;0.1623145859085292;0.130300625936701;0.0;0.0;0.0;1.0;1.0;1.0;1.2715860420662688;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;True;moyenne;moyenne;basse
174;1.0016492028649298;2019-04-29;bio;triticale;triticale;False;0.1397979449097659;0.104347115541755;0.0;0.0;0.0;0.0;0.0;0.0;1.3024856181969462;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;False;moyenne;basse;not_pic
175;1.1399680993901276;2019-04-29;elev;escourgeon;escourgeon;False;0.1530141561953236;0.10479440652572;1.0;1.0;1.0;1.0;1.0;1.0;2.456791643445244;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;False;moyenne;basse;not_pic
176;4.765971904882036;2019-04-29;ref;orge_de_printemps;orge_de_printemps;False;0.155435496824122;0.1422721728524133;0.0;0.0;0.0;1.0;1.0;1.0;1.6425414947883574;9.64;5.0;2019;4;moyenne;moyenne;pluie;printemps;True;moyenne;moyenne;moyenne
177;1.552853921501811;2019-05-06;acs;escourgeon;escourgeon;False;0.1332250203086921;0.1026319658873695;1.0;1.0;1.0;0.0;0.0;1.0;2.231258730859429;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;basse;not_pic
178;2.1588179728784564;2019-05-06;pn;ble;ble;False;0.1414055884843354;0.1080259937547473;1.0;1.0;1.0;1.0;1.0;1.0;1.4178580623703878;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;True;moyenne;basse;basse
179;0.00656798299587;2019-05-06;bi;orge_de_printemps;orge_de_printemps;False;0.1658100133257186;0.1357289673258204;0.0;0.0;0.0;1.0;1.0;1.0;1.3176541075794124;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
180;1.5094229237298955;2019-05-06;bio;triticale;triticale;False;0.1547926883637983;0.1144275269971158;0.0;0.0;0.0;0.0;0.0;0.0;1.3647067652365843;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;True;moyenne;basse;basse
181;0.7741824304268906;2019-05-06;elev;escourgeon;escourgeon;False;0.1559891107078038;0.1000231356520398;1.0;1.0;1.0;0.0;1.0;1.0;2.5358714929626385;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;basse;not_pic
182;1.367622663801938;2019-05-06;ref;orge_de_printemps;orge_de_printemps;False;0.1621372252977689;0.1431121207204284;0.0;0.0;0.0;1.0;1.0;1.0;1.708280343374719;8.0;9.5;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
183;1.178843187008399;2019-05-13;acs;escourgeon;escourgeon;False;0.1942184661559119;0.1928001014070224;1.0;1.0;1.0;0.0;0.0;0.0;2.134617472382629;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
184;3.1913776134458325;2019-05-13;pn;ble;ble;False;0.2069638154686433;0.1953399971842883;1.0;1.0;1.0;1.0;1.0;1.0;1.3344957645787847;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;True;moyenne;moyenne;moyenne
185;0.6599748179639973;2019-05-13;bi;orge_de_printemps;orge_de_printemps;False;0.2074873640023987;0.2019865039047691;1.0;1.0;1.0;1.0;1.0;1.0;1.325728223861057;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
186;1.270494599259569;2019-05-13;bio;triticale;triticale;False;0.1928321969067021;0.1969491013442077;0.0;0.0;0.0;0.0;0.0;0.0;1.420981772721224;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
187;1.1903178012597393;2019-05-13;elev;escourgeon;escourgeon;False;0.1941654292951349;0.1927051671732522;1.0;1.0;1.0;0.0;1.0;1.0;2.502195304743497;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;False;moyenne;moyenne;not_pic
188;1.7137287216217472;2019-05-13;ref;orge_de_printemps;orge_de_printemps;False;0.1938059308650639;0.1921592524883203;1.0;1.0;1.0;1.0;1.0;1.0;1.6475613811938132;10.82;42.0;2019;5;moyenne;elevee;pluie;printemps;True;moyenne;moyenne;basse
189;1.3163046106070453;2019-05-27;acs;escourgeon;escourgeon;False;0.1281722840445119;0.1305598428511296;1.0;1.0;1.0;0.0;0.0;0.0;2.181415152883877;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
190;1.450202281370441;2019-05-27;pn;ble;ble;False;0.1378599307754621;0.1392884764114462;1.0;1.0;1.0;0.0;1.0;1.0;1.3555887678934977;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;True;moyenne;moyenne;basse
191;1.1363146423754356;2019-05-27;bi;orge_de_printemps;orge_de_printemps;False;0.1494261609789467;0.152764123118808;1.0;1.0;1.0;0.0;1.0;1.0;1.3560242529817486;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
192;1.2278702895534075;2019-05-27;bio;triticale;triticale;False;0.136535309627307;0.1441955193482687;0.0;0.0;0.0;0.0;0.0;0.0;1.4033906485054295;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
193;0.7486662465559974;2019-05-27;elev;escourgeon;escourgeon;False;0.1362357470753739;0.1329952312466883;1.0;1.0;1.0;0.0;0.0;1.0;2.5819046725726085;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
194;1.5639426137197947;2019-05-27;ref;orge_de_printemps;orge_de_printemps;False;0.136234702974309;0.1564095085314276;1.0;1.0;1.0;0.0;1.0;1.0;1.714496839959002;15.579999999999998;0.0;2019;5;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
195;0.1188297522465906;2019-06-17;acs;escourgeon;escourgeon;False;0.1411992263056093;0.1283992356313391;0.0;0.0;1.0;0.0;0.0;0.0;2.181415152883877;16.9;0.0;2019;6;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
196;1.5438201899135136;2019-06-17;pn;ble;ble;False;0.157476954592011;0.1564717570252626;0.0;1.0;1.0;0.0;0.0;1.0;1.3555887678934977;16.9;0.0;2019;6;moyenne;basse;;printemps;True;moyenne;moyenne;basse
197;0.2285207394611718;2019-06-17;bi;orge_de_printemps;orge_de_printemps;False;0.1549462561486608;0.1633777281918974;1.0;1.0;1.0;0.0;0.0;1.0;1.3560242529817486;16.9;0.0;2019;6;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
198;1.4457829866179217;2019-06-17;bio;triticale;triticale;False;0.1422710736125086;0.1493525822294984;0.0;0.0;0.0;0.0;0.0;0.0;1.4033906485054295;16.9;0.0;2019;6;moyenne;basse;;printemps;True;moyenne;moyenne;basse
199;0.3292973715361105;2019-06-17;elev;escourgeon;escourgeon;False;0.1369330117482299;0.1377793543809861;0.0;0.0;1.0;0.0;0.0;0.0;2.5819046725726085;16.9;0.0;2019;6;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
200;0.0357205583304586;2019-06-17;ref;orge_de_printemps;orge_de_printemps;False;0.1532155898353081;0.1563396817114531;1.0;1.0;1.0;0.0;0.0;1.0;1.714496839959002;16.9;0.0;2019;6;moyenne;basse;;printemps;False;moyenne;moyenne;not_pic
201;3.22803736330393;2019-08-27;acs;colza;colza_fenugrec_gesse;False;0.1333268970843791;0.1407655502392345;1.0;1.0;1.0;0.0;0.0;0.0;4.7178704970957055;22.64;0.0;2019;8;elevee;basse;;ete;False;moyenne;moyenne;not_pic
202;3.0070235072415485;2019-08-27;pn;colza;colza;True;0.1161164603392938;0.1459470185534279;1.0;1.0;1.0;0.0;0.0;0.0;2.394924113104292;22.64;0.0;2019;8;elevee;basse;;ete;True;basse;moyenne;moyenne
203;2.9532035970081707;2019-08-27;bi;colza;colza_ge._fe._le.ve._tr.;True;0.1098334655035685;0.1536737478074449;1.0;1.0;1.0;0.0;0.0;0.0;2.126556520758313;22.64;0.0;2019;8;elevee;basse;;ete;True;basse;moyenne;moyenne
204;2.572574380733273;2019-08-27;bio;feverolle;sol_nu;True;0.1166588894073728;0.142338986373885;0.0;0.0;0.0;0.0;0.0;0.0;1.2252331493672173;22.64;0.0;2019;8;elevee;basse;;ete;True;basse;moyenne;basse
205;17.474219580247542;2019-08-27;elev;colza;colza;True;0.0938490805326569;0.1525528623001546;1.0;1.0;1.0;0.0;0.0;0.0;3.178248166891417;22.64;0.0;2019;8;elevee;basse;;ete;True;basse;moyenne;elevee
206;4.200551258641519;2019-08-27;ref;colza;colza_ge._fe._le.ve.;True;0.113940239507034;0.1496556042579836;1.0;1.0;1.0;0.0;0.0;0.0;2.4200440687379663;22.64;0.0;2019;8;elevee;basse;;ete;True;basse;moyenne;moyenne
207;1.1643704693084724;2019-09-27;acs;colza;colza_fenugrec_gesse;False;0.1514558637357578;0.1080918479895718;1.0;1.0;1.0;0.0;0.0;0.0;7.517526289886372;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;basse;not_pic
208;2.2326979245881904;2019-09-27;pn;colza;colza;True;0.1730312837108953;0.1183899784372112;1.0;1.0;1.0;0.0;0.0;0.0;5.618344541524882;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;moyenne;not_pic
209;1.301687007610186;2019-09-27;bi;colza;colza_ge._fe._le.ve._tr.;True;0.1570472605604349;0.1015180265654648;0.0;1.0;1.0;0.0;0.0;0.0;3.998127725681401;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;basse;not_pic
210;0.6541249683875996;2019-09-27;bio;feverolle;sol_nu;True;0.1466603840263871;0.0961181187053876;0.0;0.0;0.0;0.0;0.0;0.0;0.8771949798816043;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;basse;not_pic
211;2.85711439376447;2019-09-27;elev;colza;colza;True;0.1444409580587805;0.1067524772704055;1.0;1.0;1.0;0.0;0.0;0.0;4.3719107409834725;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;basse;not_pic
212;1.674158863456547;2019-09-27;ref;colza;colza_ge._fe._le.ve.;True;0.1593980006591234;0.1107750472589792;0.0;1.0;1.0;0.0;0.0;0.0;6.073127457525228;16.18;13.5;2019;9;moyenne;elevee;pluie;automne;False;moyenne;basse;not_pic
213;-0.1567298797317361;2019-10-14;acs;colza;colza_fenugrec_gesse;False;0.1598068521499195;0.1365288939915806;1.0;1.0;1.0;0.0;0.0;0.0;7.886350174176248;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
214;1.413080887670053;2019-10-14;pn;colza;colza;True;0.1603626133166614;0.154572778016316;0.0;1.0;1.0;0.0;0.0;0.0;6.014850090152375;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
215;1.0015495969459354;2019-10-14;bi;colza;colza_ge._fe._le.ve._tr.;True;0.1595791805094131;0.1522692601067887;0.0;0.0;1.0;0.0;0.0;0.0;4.241484638785482;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
216;0.6578484900150627;2019-10-14;bio;feverolle;sol_nu;True;0.1709431345353676;0.1590551181102362;0.0;0.0;0.0;0.0;0.0;0.0;0.9214128473394532;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
217;1.0122823945842894;2019-10-14;elev;colza;colza;True;0.151809886694074;0.1555403956729364;0.0;1.0;1.0;0.0;0.0;0.0;4.428049396604696;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
218;0.7667512177545355;2019-10-14;ref;colza;colza_ge._fe._le.ve.;True;0.1594127446897125;0.1513876365093678;0.0;0.0;1.0;0.0;0.0;0.0;6.520568193381302;15.919999999999998;1.5;2019;10;moyenne;moyenne;pluie;automne;False;moyenne;moyenne;not_pic
219;0.2984335613234364;2019-11-05;acs;colza;colza_fenugrec_gesse;False;0.2031928867333535;0.184694693804995;0.0;1.0;1.0;0.0;0.0;0.0;8.667151872755657;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;False;moyenne;moyenne;not_pic
220;-0.2493878934616739;2019-11-05;pn;colza;colza;False;0.2081352934674479;0.2024001613553851;0.0;0.0;0.0;0.0;0.0;0.0;6.454499164502377;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;False;moyenne;moyenne;not_pic
221;1.471062316930661;2019-11-05;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2093230403800475;0.2005933582160972;0.0;0.0;0.0;0.0;0.0;0.0;4.653097873759831;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;False;moyenne;moyenne;not_pic
222;2.4339319074447388;2019-11-05;bio;feverolle;feverolle;True;0.2099327265532251;0.2063076278290025;0.0;0.0;0.0;0.0;0.0;0.0;0.9521416473057762;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;True;elevee;elevee;basse
223;1.761319163922401;2019-11-05;elev;colza;colza;False;0.2078969417679096;0.2055082623935903;0.0;0.0;0.0;0.0;0.0;0.0;4.783665409507438;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;False;moyenne;elevee;not_pic
224;0.4939010997566058;2019-11-05;ref;colza;colza_ge._fe._le.ve.;False;0.2148366822207408;0.2058434399117971;0.0;0.0;0.0;0.0;0.0;0.0;6.892025696277196;11.38;13.5;2019;11;moyenne;elevee;pluie;automne;False;elevee;elevee;not_pic
225;1.205503008682909;2019-12-23;acs;colza;colza_fenugrec_gesse;False;0.2107258938244854;0.1978620411456232;0.0;0.0;0.0;0.0;0.0;0.0;9.81056615964086;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;moyenne;not_pic
226;0.2844709666956662;2019-12-23;pn;colza;colza;False;0.2193658097429229;0.217436974789916;0.0;0.0;0.0;0.0;0.0;0.0;7.0749852778954345;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;elevee;not_pic
227;0.6958746473059333;2019-12-23;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2182832105158335;0.214694944215499;0.0;0.0;0.0;0.0;0.0;0.0;5.248576082376169;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;elevee;not_pic
228;0.277670248898647;2019-12-23;bio;feverolle;feverolle;True;0.2175425038639876;0.2152712152712152;0.0;0.0;0.0;0.0;0.0;0.0;0.8716092584450114;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;elevee;not_pic
229;2.747243004238412;2019-12-23;elev;colza;colza;False;0.216157795190489;0.2119626551759515;0.0;0.0;0.0;0.0;0.0;0.0;5.227334392494125;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;elevee;not_pic
230;0.312641159268773;2019-12-23;ref;colza;colza_ge._fe._le.ve.;False;0.2248515131516922;0.2183063635461133;0.0;0.0;0.0;0.0;0.0;0.0;7.660629974135219;9.54;26.5;2019;12;moyenne;elevee;pluie;;False;elevee;elevee;not_pic
231;0.1760830387359762;2020-01-30;acs;colza;colza;False;0.2138609801107238;0.1962598804704068;1.0;1.0;1.0;0.0;0.0;0.0;9.337879494138123;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;moyenne;not_pic
232;0.2819745627048953;2020-01-30;pn;colza;colza;False;0.2287867111910266;0.2162162162162162;1.0;1.0;1.0;0.0;0.0;0.0;6.66484988887245;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;elevee;not_pic
233;0.4836986373066775;2020-01-30;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2244997559785261;0.2153723774485434;0.0;0.0;0.0;0.0;0.0;0.0;5.006433510316699;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;elevee;not_pic
234;0.1174986093769727;2020-01-30;bio;feverolle;feverolle;False;0.2288264017511365;0.2153994019649721;0.0;0.0;0.0;0.0;0.0;0.0;0.8521644846018723;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;elevee;not_pic
235;0.4364624214883025;2020-01-30;elev;colza;colza;False;0.227023683280311;0.2179937952430196;1.0;1.0;1.0;0.0;0.0;0.0;4.98593739205321;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;elevee;not_pic
236;0.4987201477909169;2020-01-30;ref;colza;colza;False;0.2209651350727314;0.21942720243929;1.0;1.0;1.0;0.0;0.0;0.0;7.280218944726965;7.220000000000001;14.5;2020;1;basse;elevee;pluie;hiver;False;elevee;elevee;not_pic
237;3.2978254168605114;2020-02-18;acs;colza;colza;False;0.2173258381851034;0.1950816485225506;0.0;1.0;1.0;1.0;1.0;1.0;9.337879494138123;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;moyenne;not_pic
238;1.686722743406595;2020-02-18;pn;colza;colza;False;0.2187237615449202;0.2130081300813007;0.0;1.0;1.0;1.0;1.0;1.0;6.66484988887245;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;elevee;not_pic
239;0.1405780619951797;2020-02-18;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2199141116548487;0.2153932374369513;0.0;0.0;0.0;1.0;1.0;1.0;5.006433510316699;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;elevee;not_pic
240;0.0780258760296722;2020-02-18;bio;feverolle;feverolle;False;0.2094269466316711;0.2198284664080049;0.0;0.0;0.0;0.0;0.0;0.0;0.8521644846018723;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;elevee;not_pic
241;0.2694509139463992;2020-02-18;elev;colza;colza;False;0.2082492940701896;0.2047236377891023;0.0;1.0;1.0;1.0;1.0;1.0;5.2696333871307095;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;moyenne;elevee;not_pic
242;0.9374026302732544;2020-02-18;ref;colza;colza;False;0.2200571311977148;0.2212079397091602;0.0;1.0;1.0;1.0;1.0;1.0;7.7296479739118675;9.44;12.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;elevee;not_pic
243;51.080504736879;2020-02-25;acs;colza;colza;False;0.2379104164481275;0.2102675059008654;0.0;0.0;1.0;1.0;1.0;1.0;9.774296789197708;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;True;elevee;elevee;elevee
244;20.746766431851448;2020-02-25;pn;colza;colza;False;0.2311822979353763;0.2242866622428666;0.0;0.0;1.0;1.0;1.0;1.0;6.926123201846086;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;True;elevee;elevee;elevee
245;17.634480493912992;2020-02-25;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2287126715092816;0.2178026449643947;0.0;0.0;0.0;1.0;1.0;1.0;5.153092789838737;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;True;elevee;elevee;elevee
246;0.3007880340474044;2020-02-25;bio;feverolle;feverolle;False;0.226773575039219;0.2064117949597119;0.0;0.0;0.0;0.0;0.0;0.0;0.7292780634496294;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;False;elevee;elevee;not_pic
247;16.00870654732206;2020-02-25;elev;colza;colza;False;0.2227356746765249;0.21084864391951;0.0;0.0;1.0;1.0;1.0;1.0;4.506846750060907;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;True;elevee;elevee;elevee
248;17.49635169697165;2020-02-25;ref;colza;colza;False;0.2310545308740978;0.2208354822073233;0.0;0.0;1.0;1.0;1.0;1.0;7.981726310716892;8.760000000000002;9.0;2020;2;moyenne;elevee;pluie;hiver;True;elevee;elevee;elevee
249;30.20231538454264;2020-03-06;acs;colza;colza;False;0.2231751291297143;0.2049377953515286;0.0;0.0;1.0;1.0;1.0;1.0;9.19883735930763;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;elevee
250;17.245314918675792;2020-03-06;pn;colza;colza;False;0.2325562372188138;0.2225254539729191;0.0;0.0;1.0;1.0;1.0;1.0;6.515138269163042;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;elevee
251;11.371148270160074;2020-03-06;bi;colza;colza_ge._fe._le.ve._tr.;False;0.2339365329137161;0.2240890886001759;0.0;0.0;0.0;1.0;1.0;1.0;4.874193585372778;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;moyenne
252;1.148615149437174;2020-03-06;bio;feverolle;feverolle;False;0.2219153674832961;0.2227277322818724;0.0;0.0;0.0;0.0;0.0;0.0;0.7671852333168571;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;basse
253;16.441583037822053;2020-03-06;elev;colza;colza;False;0.2269655513433328;0.2158816425120773;0.0;0.0;1.0;1.0;1.0;1.0;3.9423914113771135;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;elevee
254;18.700353848051865;2020-03-06;ref;colza;colza;False;0.2290272774060731;0.2197205749321539;0.0;0.0;1.0;1.0;1.0;1.0;7.544235466876691;6.14;19.5;2020;3;basse;elevee;pluie;hiver;True;elevee;elevee;elevee
255;31.00586055956091;2020-03-13;acs;colza;colza;False;0.2142387527002912;0.1953177904614491;1.0;1.0;1.0;1.0;1.0;1.0;9.19883735930763;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;True;elevee;moyenne;elevee
256;25.9135042235393;2020-03-13;pn;colza;colza;False;0.2075213005582215;0.205437749317657;1.0;1.0;1.0;1.0;1.0;1.0;6.515138269163042;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;True;moyenne;elevee;elevee
257;18.81596412333724;2020-03-13;bi;colza;colza;False;0.2108726752503576;0.2106506334550139;1.0;1.0;1.0;1.0;1.0;1.0;4.874193585372778;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;True;elevee;elevee;elevee
258;0.3695435711837948;2020-03-13;bio;feverolle;feverolle;False;0.2093782045306237;0.2095349063015826;0.0;0.0;0.0;0.0;0.0;0.0;0.7671852333168571;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;False;elevee;elevee;not_pic
259;8.561605662332;2020-03-13;elev;colza;colza;False;0.214207650273224;0.2071467839472237;1.0;1.0;1.0;1.0;1.0;1.0;3.9716430511539937;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;True;elevee;elevee;moyenne
260;24.10702174634123;2020-03-13;ref;colza;colza;False;0.2109278153904833;0.2081818181818181;1.0;1.0;1.0;1.0;1.0;1.0;7.544235466876691;9.88;4.5;2020;3;moyenne;moyenne;pluie;hiver;True;elevee;elevee;elevee
261;10.801899218494777;2020-03-19;acs;colza;colza;False;0.1989335918565196;0.1733226837060703;1.0;1.0;1.0;1.0;1.0;1.0;9.19883735930763;10.74;0.0;2020;3;moyenne;basse;;hiver;True;moyenne;moyenne;moyenne
262;20.823342935654715;2020-03-19;pn;colza;colza;False;0.20076499673477;0.1986508256141764;1.0;1.0;1.0;1.0;1.0;1.0;6.515138269163042;10.74;0.0;2020;3;moyenne;basse;;hiver;True;moyenne;moyenne;elevee
263;13.74676501160336;2020-03-19;bi;colza;colza;False;0.2042320045342906;0.1960109344942796;1.0;1.0;1.0;1.0;1.0;1.0;4.874193585372778;10.74;0.0;2020;3;moyenne;basse;;hiver;True;moyenne;moyenne;elevee
264;1.1346482181414212;2020-03-19;bio;feverolle;feverolle;True;0.1893004115226336;0.2076113182715508;0.0;0.0;0.0;0.0;0.0;0.0;0.7671852333168571;10.74;0.0;2020;3;moyenne;basse;;hiver;True;moyenne;elevee;basse
265;6.0014530650613;2020-03-19;elev;colza;colza;False;0.1987003756726572;0.1976859177215189;1.0;1.0;1.0;0.0;1.0;1.0;3.9716430511539937;10.74;0.0;2020;3;moyenne;basse;;hiver;True;moyenne;moyenne;moyenne
